name,category,price,img_url,url,product_id
DPH Children's Expectorant  SAF 120ML,Non-Prescribed Drugs,15.35,https://mandcdrugstore.com/files/images/thumbs/5d6f76881b3ae1fd8888193f34a86939.jpg,https://mandcdrugstore.com/products/304,304
Dica Suspension 350 ml,Non-Prescribed Drugs,25.0,https://mandcdrugstore.com/files/images/thumbs/689a3aceef62705c3399181f365f6850.jpg,https://mandcdrugstore.com/products/306,306
Dica Suspension 150 ml,Non-Prescribed Drugs,13.5,https://mandcdrugstore.com/files/images/thumbs/c442fda76d84056ef1e85becafbc66ef.jpg,https://mandcdrugstore.com/products/307,307
Benjamins Elixir Grape 4oz,Non-Prescribed Drugs,8.0,https://mandcdrugstore.com/files/images/thumbs/ad8ffa52d344cebbf70b8a1626768868.jpg,https://mandcdrugstore.com/products/308,308
DPH Expectorant Cough Syrup And Antihistamine Sugar And Alcohol Free 120ml,Non-Prescribed Drugs,11.5,https://mandcdrugstore.com/files/images/thumbs/f717a00e1e4dc8ded6fc19773820a3ed.jpg,https://mandcdrugstore.com/products/309,309
Fitzroy Fabric Plaster 1ct,Non-Prescribed Drugs,0.3,https://mandcdrugstore.com/files/images/thumbs/aa1061ac8f646dc9529a781d127ec61a.jpg,https://mandcdrugstore.com/products/312,312
Fitzroy Fabric Plasters  20ct,Non-Prescribed Drugs,5.0,https://mandcdrugstore.com/files/images/thumbs/df1b52da45808d4f5b0424f96ab7b61a.jpg,https://mandcdrugstore.com/products/313,313
Ferrol Compound Liquid Tonic Cough And Cold Remedy 200ml,Non-Prescribed Drugs,18.65,https://mandcdrugstore.com/files/images/thumbs/1b9e7951750c7ebdaa8f479161227516.jpg,https://mandcdrugstore.com/products/315,315
Ferrol Expectorant 120ml,Non-Prescribed Drugs,11.15,https://mandcdrugstore.com/files/images/thumbs/9640de1f23587620613c730c755cc550.jpg,https://mandcdrugstore.com/products/316,316
Gaviscon Advance Peppermint 250ml,Non-Prescribed Drugs,28.0,https://mandcdrugstore.com/files/images/thumbs/1545bfa47b6745695fcf9052fee14154.jpg,https://mandcdrugstore.com/products/317,317
Histal Decongestant Antihistamine  125ml,Non-Prescribed Drugs,17.0,https://mandcdrugstore.com/files/images/thumbs/ca2bb93ae4543a12b77c6d1993346d11.jpg,https://mandcdrugstore.com/products/323,323
Histal Elixir Allergy Antihistamine 125ml,Non-Prescribed Drugs,13.8,https://mandcdrugstore.com/files/images/thumbs/a850910e70e0a5d7db3675f03e5a3a83.jpg,https://mandcdrugstore.com/products/324,324
Histal Allergy Relief Tablets 30's,Non-Prescribed Drugs,15.6,https://mandcdrugstore.com/files/images/thumbs/e52b83dabfe3b7a8aaa93225628a6d1f.jpg,https://mandcdrugstore.com/products/325,325
Histal DM 125ml,Non-Prescribed Drugs,16.5,https://mandcdrugstore.com/files/images/thumbs/3dacffc3c37ba812ba6d73e9de6ff478.jpg,https://mandcdrugstore.com/products/326,326
Haliborange Multivitamin Liquid 250ml    12,Non-Prescribed Drugs,30.5,https://mandcdrugstore.com/files/images/thumbs/806386852adfe560f9ca47985304e89d.jpg,https://mandcdrugstore.com/products/327,327
Ibufen Suspension 125ml,Non-Prescribed Drugs,22.94,https://mandcdrugstore.com/files/images/thumbs/8fefbea9fdec11a05a0d0b193f0978fc.jpg,https://mandcdrugstore.com/products/329,329
Mustar Creme 60g,Non-Prescribed Drugs,9.05,https://mandcdrugstore.com/files/images/thumbs/ff0bc9c926bff45de93f26128ebe2617.jpg,https://mandcdrugstore.com/products/341,341
Revlon Colorstay 16HR Pressed Powder Toffee 1 count,Cosmetics,40.01,https://mandcdrugstore.com/files/images/thumbs/be4c66aa772341c7bac37af9ff52debd.jpg,https://mandcdrugstore.com/products/343,343
Nutrophus Liquid Nerve Tonic 200ml,Non-Prescribed Drugs,16.4,https://mandcdrugstore.com/files/images/thumbs/0a7170e3818d30f375abc3ef6eb1131e.jpg,https://mandcdrugstore.com/products/346,346
Nutrophus Liquid Nerve Tonic 500ml,Non-Prescribed Drugs,27.6,https://mandcdrugstore.com/files/images/thumbs/737d7266eb77dbea60863024033bbe58.jpg,https://mandcdrugstore.com/products/347,347
Paramol Liquid 125ml,Non-Prescribed Drugs,12.95,https://mandcdrugstore.com/files/images/thumbs/b01afb2070f9b568239ae66381e86351.jpg,https://mandcdrugstore.com/products/354,354
Panadol Woman  16ct,Non-Prescribed Drugs,16.25,https://mandcdrugstore.com/files/images/thumbs/8946e601c8349dc446c1acc5858fd020.jpg,https://mandcdrugstore.com/products/358,358
Great Quality Porter 16oz,Non-Prescribed Drugs,11.25,https://mandcdrugstore.com/files/images/thumbs/77eb0e89c15d32aedf0269107559a0bb.jpg,https://mandcdrugstore.com/products/359,359
Seven Seas Perfect 7 Woman 30ct,Non-Prescribed Drugs,48.8,https://mandcdrugstore.com/files/images/thumbs/f0bb8667258c3328602d79dd3c2f36de.jpg,https://mandcdrugstore.com/products/361,361
Panadol Multi Symptoms Non Drowsy 2ct,Non-Prescribed Drugs,2.88,https://mandcdrugstore.com/files/images/thumbs/d3d6b639041672288cd96777ec77548f.jpg,https://mandcdrugstore.com/products/362,362
Alcosan Ethyl Rubbing Alcohol 1.75 Litres,Non-Prescribed Drugs,25.0,https://mandcdrugstore.com/files/images/thumbs/3272346a9523a06c7773c46dd3aed57d.jpg,https://mandcdrugstore.com/products/369,369
Refresh Tears Lubricant Eye Drops 0.5oz,Non-Prescribed Drugs,36.0,https://mandcdrugstore.com/files/images/thumbs/5146fda58b4271a8c524ec65b358f6dc.jpg,https://mandcdrugstore.com/products/371,371
Shiling Oil No.5,Non-Prescribed Drugs,8.0,https://mandcdrugstore.com/files/images/thumbs/5c527605a08197b0e24c79772364f2eb.jpg,https://mandcdrugstore.com/products/372,372
Shiling Oil No.2,Non-Prescribed Drugs,19.0,https://mandcdrugstore.com/files/images/thumbs/e1192da5a7c1c040a91daa2e16fe3e26.jpg,https://mandcdrugstore.com/products/373,373
Shiling oil No.4,Non-Prescribed Drugs,9.5,https://mandcdrugstore.com/files/images/thumbs/ba6e5f57fc5d065a68b6acb35dfb7904.jpg,https://mandcdrugstore.com/products/374,374
Shiling Oil No.1,Non-Prescribed Drugs,29.75,https://mandcdrugstore.com/files/images/thumbs/2429e2a5b4d979e0dd808318d21de089.jpg,https://mandcdrugstore.com/products/375,375
Vitaplex Syrup 125ml,Non-Prescribed Drugs,22.98,https://mandcdrugstore.com/files/images/thumbs/9f6be2a2b94d5dee6ff6f15896ad0b48.jpg,https://mandcdrugstore.com/products/382,382
Vicks Vaporub Relief From Headache Cough Cold 50g,Non-Prescribed Drugs,20.17,https://mandcdrugstore.com/files/images/thumbs/64d33f6a045f593f9b7f58720e5bfd60.jpg,https://mandcdrugstore.com/products/385,385
Fabuloso Multi Purpose Cleaner Lavender 22oz,Household,10.7,https://mandcdrugstore.com/files/images/thumbs/4e11577f0158df60b1ac9ad6e21920c8.jpg,https://mandcdrugstore.com/products/391,391
Krazy Glue  Instant Glue All Purpose Tube 0.07oz,Stationery,6.0,https://mandcdrugstore.com/files/images/thumbs/e853ad42327b46404aaa08d3e1ee8cfe.jpg,https://mandcdrugstore.com/products/396,396
Essence Panty Hose French Coffee One Size,Toiletries,10.76,https://mandcdrugstore.com/files/images/thumbs/b04dc1401c38c1ad7456d2c5684e51ea.jpg,https://mandcdrugstore.com/products/397,397
Essence Panty Hose Cocoa One Size,Toiletries,10.76,https://mandcdrugstore.com/files/images/thumbs/34bd0e5e41e694a7eb60f5acc94ff398.jpg,https://mandcdrugstore.com/products/398,398
Essence Panty Hose S.O.S One Size,Toiletries,10.76,https://mandcdrugstore.com/files/images/thumbs/05f28373b4dacfa651935ded4d511f16.jpg,https://mandcdrugstore.com/products/399,399
Essence Pantyhose Charcoal One Size,Toiletries,10.76,https://mandcdrugstore.com/files/images/thumbs/81e217076187c51f7bcbfa476be19426.jpg,https://mandcdrugstore.com/products/400,400
Essence Panty Hose Rich Brown One Size,Toiletries,10.76,https://mandcdrugstore.com/files/images/thumbs/e752fef521813d6c31543dfee4a3c1cc.jpg,https://mandcdrugstore.com/products/401,401
Essence Panty Hose French Coffee Queen Size,Toiletries,12.0,https://mandcdrugstore.com/files/images/thumbs/d356fbc666977dba8485c1b3839050ad.jpg,https://mandcdrugstore.com/products/402,402
Essence Panty Hose Off Black Queen Size,Toiletries,12.0,https://mandcdrugstore.com/files/images/thumbs/1dd1647d681f2dd79b7f90c144ef0db9.jpg,https://mandcdrugstore.com/products/403,403
Essence Panty Hose Charcoal Queen Size,Toiletries,12.0,https://mandcdrugstore.com/files/images/thumbs/487234fdab5d974cb17f0ecd41bab915.jpg,https://mandcdrugstore.com/products/404,404
Aqueous Cream 500g,Non-Prescribed Drugs,19.75,https://mandcdrugstore.com/files/images/thumbs/ded36edd6a443814a74a2ab66fd33b88.jpg,https://mandcdrugstore.com/products/405,405
Aqueous Cream 100g,Non-Prescribed Drugs,10.5,https://mandcdrugstore.com/files/images/thumbs/df0f8871145aa0bfb59174cd7885e17f.jpg,https://mandcdrugstore.com/products/406,406
Difflam Sore Throat Oral Rinse 200 ml,Non-Prescribed Drugs,39.5,https://mandcdrugstore.com/files/images/thumbs/bd337696c173d11fdb50d446602d2956.jpg,https://mandcdrugstore.com/products/409,409
One A Day Mens 50+ Healthy Advantage Multivitamin 65ct,Non-Prescribed Drugs,54.75,https://mandcdrugstore.com/files/images/thumbs/7be5c3707963f010275f7ff5ada04e4c.jpg,https://mandcdrugstore.com/products/410,410
One A Day Womens 50+ Healthy Advantage Multivitamin 65ct,Non-Prescribed Drugs,54.75,https://mandcdrugstore.com/files/images/thumbs/7e00b097d71d30d34574486c16974b7b.jpg,https://mandcdrugstore.com/products/411,411
Vitabiotics Feroglobin B12 Iron  Zinc  B Complex Liquid  Supplement  200ml,Non-Prescribed Drugs,34.95,https://mandcdrugstore.com/files/images/thumbs/ed475b0efdf5a41aee49a699b19871ac.jpg,https://mandcdrugstore.com/products/412,412
Imodium Liquid  Anti-Diarrheal Mint Flavor 4 fl oz,Non-Prescribed Drugs,30.0,https://mandcdrugstore.com/files/images/thumbs/88e02fa9f8d3da8a62f745ad92d90258.jpg,https://mandcdrugstore.com/products/414,414
OSQ Baby Cotton Hat Printed Assorted 1 count,Babycare,5.0,https://mandcdrugstore.com/files/images/thumbs/938c002d3d6129259f8753037706bd08.jpg,https://mandcdrugstore.com/products/416,416
Menthol Crystals 7.5g,Non-Prescribed Drugs,6.5,https://mandcdrugstore.com/files/images/thumbs/ada4cf6e53470becebf93ee6412cf6ed.jpg,https://mandcdrugstore.com/products/418,418
Menthol Crystals 12g,Non-Prescribed Drugs,9.0,https://mandcdrugstore.com/files/images/thumbs/1afc1beed616fdfa0fbb04ed4d74424b.jpg,https://mandcdrugstore.com/products/419,419
Uhu Correction Fluid 20ml,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/b6ae79636fbf813e42d9d8959ea0efd3.jpg,https://mandcdrugstore.com/products/426,426
Uhu Screw Top Glue Stick 40g,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/cb1596f3b64919099ab8e073bd9133d9.jpg,https://mandcdrugstore.com/products/427,427
Dove Invigorating Ritual Body Wash Avocado Oil 500ml,Toiletries,15.0,https://mandcdrugstore.com/files/images/thumbs/cd6e17c3f5479fc517f3df8878fa1d88.jpg,https://mandcdrugstore.com/products/431,431
Crayola Flex 2 Quire Notebook 10'' X 8'',Stationery,4.0,https://mandcdrugstore.com/files/images/thumbs/ce47415155b7a2a933db28aaca3e47de.jpg,https://mandcdrugstore.com/products/433,433
"Bazic Tri- Fold Corrugated Presentation Folder Assorted Color  36"" x 48""",Stationery,16.25,https://mandcdrugstore.com/files/images/thumbs/b9d5784c309d4de4d3962de82553b886.jpg,https://mandcdrugstore.com/products/437,437
Bazic Premium Color Crayons Coloring Set 64ct,Stationery,10.5,https://mandcdrugstore.com/files/images/thumbs/8cfd5af7a5dc432e67b875a331657594.jpg,https://mandcdrugstore.com/products/440,440
Bazic Multi Pockets Poly Portfolio Multi Color 2 Pockets 1ct,Stationery,3.99,https://mandcdrugstore.com/files/images/thumbs/848daa65854d8dc5bf3a846ca7a24f1b.jpg,https://mandcdrugstore.com/products/442,442
"Bazic 1.41"" General Purpose Masking Tape 60 Yards",Stationery,9.0,https://mandcdrugstore.com/files/images/thumbs/09dafe6284672ef8b9758ff0d72ab8a1.jpg,https://mandcdrugstore.com/products/443,443
"Bazic General Purpose Masking Tape 20 Yards 1.88""",Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/94d332ffd329df480e5b31cf223930b6.jpg,https://mandcdrugstore.com/products/444,444
"Bazic 1.44"" General Purpose Masking Tape 30 Yards",Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/f8edaa5eb8b383b6b6e218eae3b841c2.jpg,https://mandcdrugstore.com/products/445,445
"Bazic 9.5"" X 13.5"" (#4) Self Sealing Bubble Mailer",Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/fa830a8352270796baf190e38ce25e0f.jpg,https://mandcdrugstore.com/products/446,446
Bazic  #6 Peel And White Envelopes  3-5/8''  X 6-3/4'' Standard,Stationery,7.0,https://mandcdrugstore.com/files/images/thumbs/b6c892820e1967dde21e3f0ca28d0da1.jpg,https://mandcdrugstore.com/products/448,448
Preschool Workbooks Thinking Skills 32 Pages,Stationery,8.75,https://mandcdrugstore.com/files/images/thumbs/ff1d12c049cf31953e1e49740570f811.jpg,https://mandcdrugstore.com/products/459,459
Bazic Legal Size Hardboard Clipboard with Sturdy Spring Clip,Stationery,7.0,https://mandcdrugstore.com/files/images/thumbs/4812335b11cf423184b141e56db91d28.jpg,https://mandcdrugstore.com/products/463,463
School Zone  Kindergarten Basics Workbook 32 Pages,Stationery,8.75,https://mandcdrugstore.com/files/images/thumbs/c94d48ebb7631d03df82da35865e0df6.jpg,https://mandcdrugstore.com/products/466,466
Bible Stories Read And Color Book Sunday School Story Activity Noah Moses Jesus,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/44ff829b86cf8c1b13e428510e69da26.jpg,https://mandcdrugstore.com/products/471,471
Bazic Vflap Letter Size Document Holder,Stationery,7.0,https://mandcdrugstore.com/files/images/thumbs/46565846d65e800eccba95478ae4a935.jpg,https://mandcdrugstore.com/products/475,475
School Zone Alphabet Workbook ages 5 to 7 kindergarten,Stationery,8.75,https://mandcdrugstore.com/files/images/thumbs/e23e1a6d36cf5cdc578ca4d166e33366.jpg,https://mandcdrugstore.com/products/477,477
School Zone Reading Readiness K-1 Workbook 64pg,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/d624a7a5227f66da13d7018733146b6d.jpg,https://mandcdrugstore.com/products/479,479
School Zone Phonics Review Workbook 1 - 3 64pg,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/9c8d714c6c6c813820080036b7667c21.jpg,https://mandcdrugstore.com/products/480,480
School Zone Curriculum Workbooks Math Basics Grade1,Stationery,7.0,https://mandcdrugstore.com/files/images/thumbs/8c5b6e262f1fb6161f70847a72ac4ba9.jpg,https://mandcdrugstore.com/products/485,485
Math Readiness K-1 Workbook 64pg,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/df4226cfaca8f3975c4dc043f5577de0.jpg,https://mandcdrugstore.com/products/487,487
School Zone Preschool Workbooks Connect The Dots  Ages 3-5,Stationery,8.75,https://mandcdrugstore.com/files/images/thumbs/303be9a84bb72ad13dddd6ff6bc327e5.jpg,https://mandcdrugstore.com/products/488,488
School Zone ABC Dot to Dot Preschool Get Ready Workbooks,Stationery,8.75,https://mandcdrugstore.com/files/images/thumbs/d6e2842df283526d340698db9db4a4ac.jpg,https://mandcdrugstore.com/products/489,489
School Zone Workbooks Preschool Practice Ages 3-5,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/091c6879c3b5562ed01c858ce5d3b3fa.jpg,https://mandcdrugstore.com/products/490,490
School Zone  Tracing Trails Workbook,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/3d3ce6f2e80f6c11126e5b3e0abd6a48.jpg,https://mandcdrugstore.com/products/491,491
School Zone Big Preschool Workbook Ages 3 to 5 Colors Shapes Numbers 1-10,Stationery,30.0,https://mandcdrugstore.com/files/images/thumbs/76411383ae567a748cea5bb391e13747.jpg,https://mandcdrugstore.com/products/492,492
School Zone Big Workbook  Third Grade  Ages 8-9,Stationery,30.0,https://mandcdrugstore.com/files/images/thumbs/a5f793c0bf840c321cdc2af38bacde63.jpg,https://mandcdrugstore.com/products/493,493
School Zone Big Kindergarten Workbook,Stationery,30.0,https://mandcdrugstore.com/files/images/thumbs/bbdddb830af2a8b849ac04e8e710d60a.jpg,https://mandcdrugstore.com/products/495,495
School Zone Big First Grade Workbook Ages 6 to 7,Stationery,30.0,https://mandcdrugstore.com/files/images/thumbs/bdd322c02683a87be133c038d6017e30.jpg,https://mandcdrugstore.com/products/496,496
School Zone Big Second Grade Workbook,Stationery,30.0,https://mandcdrugstore.com/files/images/thumbs/1ec22cb88dd6a8cf9959ba23375c14d2.jpg,https://mandcdrugstore.com/products/497,497
School Zone  Math Basics 2 Workbook,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/a076e0b7c78c8dd850fa6d38158f5c3a.jpg,https://mandcdrugstore.com/products/499,499
School Zone Workbooks Multiply and Divide Grades 3-4,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/5f943401b22ef3586fe8da138a1d1adb.jpg,https://mandcdrugstore.com/products/502,502
Bazic Two Tone Letter Size Document Case,Stationery,13.0,https://mandcdrugstore.com/files/images/thumbs/b812747409c115dddd0e4bf9087679c6.jpg,https://mandcdrugstore.com/products/505,505
Bazic V Flap Legal Size Document Holder,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/357c36c28a7f25336b1df2634cbf061f.jpg,https://mandcdrugstore.com/products/506,506
Bazic Multipurpose Paper White 80 ct,Stationery,8.0,https://mandcdrugstore.com/files/images/thumbs/244db4c82f7013ec57c2549620cb3b50.jpg,https://mandcdrugstore.com/products/508,508
School Zone Workbooks Math Basics Grade 1,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/940f4d2fe2a44c474deed8fcf93a1baf.jpg,https://mandcdrugstore.com/products/509,509
School Zone Ages 3-5 Preschool Basics Workbook,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/0c47f9edee6a9dc2df3698b385bb3bd2.jpg,https://mandcdrugstore.com/products/515,515
School Zone Workbook kindergarten Basics  Ages 5-6,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/6c8e540da9e51ae7e492350cdc71ba17.jpg,https://mandcdrugstore.com/products/516,516
School Zone First Grade Basics,Stationery,8.99,https://mandcdrugstore.com/files/images/thumbs/0a7906544e4a3b059b15ed214eb00f1a.jpg,https://mandcdrugstore.com/products/517,517
School Zone Second Grade Basics Work Book,Stationery,8.99,https://mandcdrugstore.com/files/images/thumbs/0e8076e80b8da2640fe956c88dd247d1.jpg,https://mandcdrugstore.com/products/518,518
"Bazic Assorted Color 3/4"" Round Label",Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/c36fc90af0d40fcc7def26c9d459fece.jpg,https://mandcdrugstore.com/products/519,519
Bazic Flashcards Addition And Subtraction Plus Rewards Sticker Book,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/3515d3dcccf7cdcae6fc7cb43848ba6c.jpg,https://mandcdrugstore.com/products/520,520
Bazic Wide Rule Page Marble Composition Book 100 page,Stationery,6.0,https://mandcdrugstore.com/files/images/thumbs/af49aff011b2ed79d315f7cbd0cdb1e6.jpg,https://mandcdrugstore.com/products/526,526
Bazic Ruld 3X5 IndexCard Colored,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/e1bedf8bdf55fe92fde180f4743409f8.jpg,https://mandcdrugstore.com/products/528,528
School Zone Kindergarten Scholar Workbook 64pg Ages 5-6,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/febcc138b3cd362c98e268b77565d4a6.jpg,https://mandcdrugstore.com/products/530,530
Helix Oxford Stationary Set Pen Pencil Eraser Sharpener Ruler,Stationery,6.0,https://mandcdrugstore.com/files/images/thumbs/a644fc8ce78b7ee25eb9cb8b15efd7a9.jpg,https://mandcdrugstore.com/products/533,533
Helix Oxford  Clash Math Set,Stationery,12.75,https://mandcdrugstore.com/files/images/thumbs/e5551eeee4a9086f9f7f7fad49827c8d.jpg,https://mandcdrugstore.com/products/537,537
Brain Teaser Sudoku Puzzle Book,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/f061b46d0b7fe6eabbd544d1b814a656.jpg,https://mandcdrugstore.com/products/538,538
Bazic Frizz Red Erasable Gel Pen,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/e07afd05b1b0c996a288a77ec5fc284c.jpg,https://mandcdrugstore.com/products/548,548
Bazic Plastic Clipboad,Stationery,7.0,https://mandcdrugstore.com/files/images/thumbs/d1351c156a1b0680f0b0b251055bf978.jpg,https://mandcdrugstore.com/products/550,550
